,REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,VECTOR,COORDINATE,VALUE,TERMINATED
676950,2007-03,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,105.8,0
676951,2007-03,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,111.7,0
676952,2007-03,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,104.2,0
676953,2007-03,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,100.7,0
676954,2007-03,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,100.0,0
676955,2007-03,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,101.6,0
676956,2007-03,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,120.0,0
676957,2007-03,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,100.7,0
676958,2007-03,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,98.7,0
676959,2007-03,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,103.7,0
676960,2007-03,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,100.3,0
676961,2007-03,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,95.6,0
676962,2007-03,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,72.5,0
676963,2007-03,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,113.8,0
676964,2007-03,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,86.2,0
676965,2007-03,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,89.2,0
676966,2007-03,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,67.4,0
676967,2007-03,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,117.2,0
676968,2007-03,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,126.2,0
676969,2007-03,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,112.7,0
676970,2007-03,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,114.1,0
676971,2007-03,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,116.7,0
676972,2007-03,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,107.8,0
676973,2007-03,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,128.7,0
676974,2007-03,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,109.4,0
676975,2007-03,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,112.0,0
676976,2007-03,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,108.0,0
676977,2007-03,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,110.9,0
676978,2007-03,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,103.8,0
676979,2007-03,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,105.7,0
676980,2007-03,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,147.1,0
676981,2007-03,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,147.0,0
676983,2007-03,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,110.5,0
676984,2007-03,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,108.3,0
676985,2007-03,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,110.1,0
676988,2007-03,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,109.6,0
676989,2007-03,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,109.0,0
676990,2007-03,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,109.3,0
676992,2007-03,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,111.9,0
676993,2007-03,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,119.8,0
676994,2007-03,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,102.2,0
676995,2007-03,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,137.7,0
676999,2007-03,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,108.2,0
677000,2007-03,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,95.6,0
677001,2007-03,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,95.2,0
677002,2007-03,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,119.4,0
677003,2007-03,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,113.0,0
677010,2007-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,110.3,0
677011,2007-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,112.1,0
677012,2007-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,105.6,0
677013,2007-03,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,113.8,0
677014,2007-03,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,122.3,0
678900,2007-04,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,111.1,0
678901,2007-04,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,112.0,0
678902,2007-04,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,111.2,0
678903,2007-04,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,110.5,0
678904,2007-04,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,106.9,0
678905,2007-04,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,107.5,0
678906,2007-04,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,102.3,0
678907,2007-04,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,124.9,0
678908,2007-04,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,128.1,0
678909,2007-04,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,102.7,0
678910,2007-04,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,103.6,0
678911,2007-04,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,103.3,0
678912,2007-04,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,122.7,0
678913,2007-04,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,122.7,0
678914,2007-04,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,122.9,0
678915,2007-04,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,123.3,0
678916,2007-04,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,126.1,0
678917,2007-04,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,122.5,0
678918,2007-04,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,117.6,0
678919,2007-04,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,122.5,0
678920,2007-04,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,108.5,0
678921,2007-04,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,104.1,0
678922,2007-04,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,97.0,0
678923,2007-04,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,115.8,0
678924,2007-04,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,106.5,0
678925,2007-04,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,106.0,0
678926,2007-04,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,108.3,0
678927,2007-04,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,108.3,0
678928,2007-04,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,106.0,0
678929,2007-04,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,113.2,0
678930,2007-04,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,111.3,0
678931,2007-04,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,108.7,0
678932,2007-04,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,113.8,0
678933,2007-04,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,114.2,0
678934,2007-04,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,105.2,0
678935,2007-04,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,105.2,0
678936,2007-04,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,115.7,0
678937,2007-04,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,126.3,0
678938,2007-04,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,118.0,0
678939,2007-04,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,144.1,0
678940,2007-04,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,112.6,0
678941,2007-04,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,131.0,0
678942,2007-04,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,115.8,0
678943,2007-04,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,135.9,0
678944,2007-04,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,127.1,0
678945,2007-04,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,175.6,0
678946,2007-04,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,103.6,0
678947,2007-04,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,107.2,0
678948,2007-04,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,102.9,0
678949,2007-04,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,102.7,0
678950,2007-04,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,96.9,0
678951,2007-04,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,118.0,0
678952,2007-04,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,103.1,0
678953,2007-04,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,102.5,0
678954,2007-04,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,109.6,0
678955,2007-04,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,105.8,0
678956,2007-04,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,97.3,0
678957,2007-04,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,97.5,0
678958,2007-04,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,95.4,0
678959,2007-04,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,103.4,0
678960,2007-04,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,91.0,0
678961,2007-04,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,87.3,0
678962,2007-04,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,97.7,0
678963,2007-04,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,96.3,0
678964,2007-04,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,94.0,0
678965,2007-04,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,96.9,0
678966,2007-04,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,93.3,0
678967,2007-04,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,85.4,0
678968,2007-04,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,96.0,0
678969,2007-04,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,101.9,0
678970,2007-04,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,106.2,0
678971,2007-04,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,118.8,0
678972,2007-04,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,119.4,0
678973,2007-04,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,100.8,0
678974,2007-04,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,100.8,0
678975,2007-04,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,101.7,0
678976,2007-04,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,137.0,0
678977,2007-04,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,149.3,0
678978,2007-04,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,117.2,0
678979,2007-04,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,132.6,0
678980,2007-04,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,135.0,0
678981,2007-04,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,100.0,0
678982,2007-04,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,112.6,0
678983,2007-04,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,115.7,0
678984,2007-04,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,112.7,0
678985,2007-04,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,125.4,0
678986,2007-04,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,110.8,0
678987,2007-04,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,106.4,0
678988,2007-04,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,112.7,0
678989,2007-04,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,104.0,0
678990,2007-04,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,100.6,0
678991,2007-04,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,100.1,0
678992,2007-04,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,101.3,0
678993,2007-04,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,122.3,0
678994,2007-04,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,100.9,0
678995,2007-04,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,99.1,0
678996,2007-04,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,103.7,0
678997,2007-04,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,100.5,0
678998,2007-04,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,95.7,0
678999,2007-04,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,72.2,0
679000,2007-04,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,114.2,0
679001,2007-04,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,85.9,0
679002,2007-04,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,90.0,0
679003,2007-04,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,69.1,0
679004,2007-04,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,117.3,0
679005,2007-04,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,126.4,0
679006,2007-04,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,112.8,0
679007,2007-04,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,114.1,0
679008,2007-04,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,116.7,0
679009,2007-04,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,108.2,0
679010,2007-04,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,129.0,0
679011,2007-04,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,110.1,0
679012,2007-04,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,112.0,0
679013,2007-04,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,109.1,0
679014,2007-04,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,111.6,0
679015,2007-04,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,106.3,0
679016,2007-04,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,106.4,0
679017,2007-04,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,146.9,0
679018,2007-04,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,146.8,0
679020,2007-04,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,110.9,0
679021,2007-04,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,108.6,0
